OrderDetailID,OrderID,ProductID,Quantity,SupplierID
19991,7659103,21286,6,1
19992,7659104,26199,1,4
19993,7659104,25792,18,3
19994,7659104,23064,8,6
19995,7659104,20353,15,3
19996,7659104,23129,5,1
19997,7659104,17749,2,3
19998,7659105,24396,8,2
19999,7659105,18234,7,4
20000,7659106,18864,5,6
20001,7659106,5277,7,3
20002,7659106,17011,17,2
20003,7659106,21319,14,4
20004,7659106,5253,11,2
20005,7659106,12563,6,4
20006,7659106,8842,14,6
20007,7659106,653,1,5
20008,7659106,23673,4,3
20009,7659107,15127,18,3
20010,7659108,5639,5,4
20011,7659108,14784,10,2
20012,7659108,8609,9,6
20013,7659108,18307,19,1
20014,7659108,26801,4,3
20015,7659108,18398,7,4
20016,7659108,15668,6,5
20017,7659109,17027,15,6
20018,7659109,26186,7,5
20019,7659109,26017,5,6
20020,7659109,14304,12,2
20021,7659109,12879,19,3
20022,7659109,1353,1,6
20023,7659109,13916,15,6
20024,7659109,15949,6,5
20025,7659109,18900,8,5
20026,7659110,23555,16,4
20027,7659111,15616,13,4
20028,7659111,15691,10,3
20029,7659111,3462,1,5
20030,7659111,7811,4,3
20031,7659111,14877,9,2
20032,7659111,20805,8,5
20033,7659111,8885,19,3
20034,7659111,3626,12,4
20035,7659112,18003,4,6
20036,7659112,10059,6,1
20037,7659112,18477,17,3
20038,7659112,26206,16,3
20039,7659112,21536,19,1
20040,7659112,14395,12,3
20041,7659112,3116,16,6
20042,7659112,15486,9,3
20043,7659112,10464,14,5
20044,7659113,499,12,6
20045,7659113,15834,20,1
20046,7659113,21491,15,5
20047,7659113,8344,13,1
20048,7659113,21590,13,6
20049,7659113,13953,8,3
20050,7659114,19867,5,2
20051,7659115,10925,6,3
20052,7659115,20201,16,4
20053,7659115,16440,18,5
20054,7659115,25148,6,3
20055,7659115,22709,6,6
20056,7659115,1182,12,6
20057,7659115,11247,14,3
20058,7659115,26413,7,3
20059,7659115,2308,18,5
20060,7659115,8177,8,2
20061,7659116,5792,13,3
20062,7659116,18341,11,2
20063,7659116,24424,17,5
20064,7659117,19827,8,2
20065,7659117,26580,3,6
20066,7659117,24683,5,4
20067,7659118,17701,10,3
20068,7659118,16120,1,3
20069,7659118,5259,11,1
20070,7659118,25546,2,4
20071,7659118,7230,10,2
20072,7659118,16832,2,4
20073,7659118,25441,17,1
20074,7659119,1519,16,2
20075,7659119,3125,11,4
20076,7659119,15222,6,1
20077,7659119,5962,20,4
20078,7659119,16120,12,4
20079,7659119,16438,11,1
20080,7659119,8658,7,3
20081,7659119,20369,2,1
20082,7659119,5477,20,3
20083,7659120,2015,5,3
20084,7659120,3306,1,6
20085,7659120,11352,4,5
20086,7659120,15190,16,4
20087,7659120,6985,14,1
20088,7659120,15204,7,6
20089,7659120,5967,10,3
20090,7659120,22944,16,6
20091,7659120,9142,19,5
20092,7659121,12307,12,3
20093,7659121,26006,10,3
20094,7659121,16278,7,2
20095,7659121,11997,2,1
20096,7659121,16740,15,2
20097,7659121,3740,6,1
20098,7659121,23398,4,2
20099,7659121,9043,15,1
20100,7659121,15337,18,5
20101,7659121,19087,13,1
20102,7659122,22389,6,1
20103,7659122,22252,16,5
20104,7659122,18083,2,2
20105,7659122,5600,12,5
20106,7659122,1999,9,1
20107,7659122,16370,11,6
20108,7659123,6484,14,2
20109,7659123,21199,2,2
20110,7659123,12581,4,5
20111,7659123,1569,14,1
20112,7659124,5849,3,4
20113,7659124,17813,16,4
20114,7659124,11477,17,4
20115,7659124,24445,17,5
20116,7659124,24520,5,3
20117,7659124,5909,8,2
20118,7659125,5492,10,2
20119,7659125,6416,19,5
20120,7659125,4284,14,5
20121,7659126,26986,9,2
20122,7659126,6217,13,4
20123,7659126,14171,8,3
20124,7659126,12547,16,1
20125,7659126,2428,10,6
20126,7659126,726,8,1
20127,7659126,11943,18,6
20128,7659127,12345,6,2
20129,7659128,15996,19,3
20130,7659129,4047,5,1
20131,7659129,12463,20,5
20132,7659130,21481,17,5
20133,7659130,6493,18,2
20134,7659130,6169,9,2
20135,7659130,5628,3,5
20136,7659130,21482,17,2
20137,7659130,4640,5,4
20138,7659131,1224,1,4
20139,7659131,13611,3,4
20140,7659132,10910,10,3
20141,7659132,7345,2,4
20142,7659132,14731,6,1
20143,7659132,20686,2,6
20144,7659132,3516,6,3
20145,7659132,26988,20,5
20146,7659132,16044,5,5
20147,7659132,12508,15,1
20148,7659132,1983,9,1
20149,7659132,4475,13,3
20150,7659133,6863,15,6
20151,7659134,22507,6,1
20152,7659134,15144,8,2
20153,7659134,21056,9,4
20154,7659135,1205,1,1
20155,7659135,18665,18,4
20156,7659135,7778,7,4
20157,7659135,13329,20,6
20158,7659135,25459,15,6
20159,7659135,12648,20,5
20160,7659136,11482,9,3
20161,7659136,8729,6,2
20162,7659136,12005,9,2
20163,7659136,9433,15,5
20164,7659136,10795,16,2
20165,7659136,24662,9,3
20166,7659136,19530,6,1
20167,7659137,20980,9,4
20168,7659137,19990,9,6
20169,7659138,15533,18,3
20170,7659139,23417,18,2
20171,7659139,23622,18,5
20172,7659139,1024,2,2
20173,7659139,22744,6,1
20174,7659139,11338,2,2
20175,7659139,25855,16,6
20176,7659139,15614,11,6
20177,7659139,4888,11,2
20178,7659139,2059,7,1
20179,7659139,19877,16,1
20180,7659140,1890,13,5
20181,7659141,5744,19,6
20182,7659141,11558,16,4
20183,7659141,23358,6,6
20184,7659141,21145,15,1
20185,7659141,7003,16,3
20186,7659141,3036,13,6
20187,7659141,22370,10,4
20188,7659141,441,19,3
20189,7659142,17496,12,5
20190,7659142,1933,5,2
20191,7659142,22273,11,2
20192,7659142,8727,8,1
20193,7659142,18855,7,5
20194,7659143,17160,17,2
20195,7659144,8379,12,1
20196,7659144,11491,6,5
20197,7659144,16211,15,3
20198,7659144,13515,4,2
20199,7659145,2278,3,5
20200,7659145,9543,20,3
20201,7659145,17703,14,5
20202,7659145,673,4,3
20203,7659145,14254,6,6
20204,7659146,9358,19,1
20205,7659146,6279,16,2
20206,7659146,9908,2,1
20207,7659146,1524,3,5
20208,7659146,914,11,3
20209,7659146,22507,6,4
20210,7659146,17619,19,3
20211,7659147,1428,13,4
20212,7659147,6489,2,4
20213,7659147,21778,11,5
20214,7659147,681,7,1
20215,7659147,9170,3,4
20216,7659147,4891,3,3
20217,7659147,19333,12,4
20218,7659147,10219,5,3
20219,7659147,14021,2,6
20220,7659147,19710,8,1
20221,7659148,23463,11,5
20222,7659148,19595,7,4
20223,7659148,25492,13,1
20224,7659148,23082,7,3
20225,7659148,20623,16,6
20226,7659149,17559,13,3
20227,7659149,14836,14,3
20228,7659149,10959,2,6
20229,7659149,11065,4,2
20230,7659150,17040,16,4
20231,7659150,6721,17,6
20232,7659150,19665,3,5
20233,7659150,18762,5,3
20234,7659150,1713,4,6
20235,7659150,26666,2,6
20236,7659150,26721,2,2
20237,7659150,9801,9,5
20238,7659151,9280,19,1
20239,7659151,17441,14,6
20240,7659151,8553,16,1
20241,7659151,10662,12,6
20242,7659151,17798,13,6
20243,7659151,26375,20,3
20244,7659151,18035,17,2
20245,7659152,11695,19,6
20246,7659152,25018,5,2
20247,7659153,11873,16,6
20248,7659153,20436,14,1
20249,7659153,21685,15,1
20250,7659153,23354,8,1
20251,7659153,24005,18,2
20252,7659153,17178,11,1
20253,7659153,21047,12,2
20254,7659154,14260,6,1
20255,7659154,2883,5,4
20256,7659154,25841,8,6
20257,7659154,18567,15,6
20258,7659154,8908,14,2
20259,7659154,18007,3,6
20260,7659154,22619,1,6
20261,7659154,4003,3,1
20262,7659154,19813,17,2
20263,7659154,8042,4,4
20264,7659155,18356,1,1
20265,7659155,7332,1,2
20266,7659155,14330,12,6
20267,7659155,2883,1,6
20268,7659155,22716,11,3
20269,7659155,7192,16,2
20270,7659156,2489,2,5
20271,7659156,13165,17,2
20272,7659157,2538,13,6
20273,7659158,18994,11,6
20274,7659158,17398,8,6
20275,7659158,22362,20,5
20276,7659158,9472,12,3
20277,7659158,23525,4,3
20278,7659158,19230,10,6
20279,7659158,20464,12,1
20280,7659158,1286,17,1
20281,7659158,20065,16,2
20282,7659159,11800,1,6
20283,7659159,9576,6,6
20284,7659159,16886,2,4
20285,7659159,2169,18,2
20286,7659159,22460,17,5
20287,7659160,14265,13,4
20288,7659160,14766,11,2
20289,7659160,10010,4,6
20290,7659160,3906,3,2
20291,7659160,26877,10,2
20292,7659160,22865,20,4
20293,7659160,16891,7,1
20294,7659160,18619,7,2
20295,7659161,1372,10,4
20296,7659162,8342,1,5
20297,7659162,7056,1,5
20298,7659162,23384,17,1
20299,7659162,20444,3,4
20300,7659162,9137,12,4
20301,7659162,8255,18,4
20302,7659162,12760,20,4
20303,7659162,20671,4,5
20304,7659162,26035,6,3
20305,7659162,12374,1,6
20306,7659163,21463,4,3
20307,7659163,5497,4,2
20308,7659163,25766,16,6
20309,7659163,4252,17,6
20310,7659163,22753,5,4
20311,7659163,25498,19,5
20312,7659163,2148,17,1
20313,7659164,26842,4,6
20314,7659164,19130,20,3
20315,7659164,8844,20,1
20316,7659164,3874,8,3
20317,7659164,11229,2,2
20318,7659164,18957,17,3
20319,7659164,11988,13,5
20320,7659164,11755,19,6
20321,7659165,18681,4,6
20322,7659165,1162,10,5
20323,7659165,6466,20,6
20324,7659165,24610,5,1
20325,7659165,6402,18,2
20326,7659165,10864,8,3
20327,7659165,9925,10,2
20328,7659166,4408,7,5
20329,7659166,1491,5,4
20330,7659167,11499,14,1
20331,7659167,13848,10,6
20332,7659167,2854,14,1
20333,7659167,10569,7,3
20334,7659167,7108,15,4
20335,7659167,9338,8,2
20336,7659168,5787,9,3
20337,7659168,12861,14,6
20338,7659168,13908,8,6
20339,7659168,17496,13,6
20340,7659168,21375,4,2
20341,7659169,17042,5,4
20342,7659169,11146,14,1
20343,7659169,19712,7,5
20344,7659169,19754,1,4
20345,7659169,10044,4,4
20346,7659169,23586,2,1
20347,7659169,7428,12,6
20348,7659169,1404,13,6
20349,7659170,13945,17,6
20350,7659170,24272,10,2
20351,7659170,24182,6,1
20352,7659171,22197,11,5
20353,7659171,14302,1,4
20354,7659172,25209,10,5
20355,7659172,10539,18,4
20356,7659172,14367,7,5
20357,7659172,3333,3,2
20358,7659173,10238,11,3
20359,7659173,17239,4,1
20360,7659173,3532,18,2
20361,7659174,18848,4,5
20362,7659174,2444,11,1
20363,7659175,17769,6,5
20364,7659175,6595,2,4
20365,7659175,3633,6,2
20366,7659175,14603,11,2
20367,7659175,12258,19,3
20368,7659175,4964,1,5
20369,7659175,1666,18,5
20370,7659175,16887,16,6
20371,7659175,12889,11,2
20372,7659176,13051,15,5
20373,7659176,20955,3,2
20374,7659176,13616,11,5
20375,7659176,7833,2,2
20376,7659176,4187,2,4
20377,7659176,20632,4,2
20378,7659177,5474,17,4
20379,7659177,15732,3,5
20380,7659177,18838,6,6
20381,7659177,5602,16,4
20382,7659177,11628,12,3
20383,7659177,10172,12,5
20384,7659178,24026,6,3
20385,7659178,24414,5,2
20386,7659178,25235,12,4
20387,7659178,19935,4,6
20388,7659178,25519,8,5
20389,7659178,2877,4,4
20390,7659178,23114,17,4
20391,7659178,20830,20,4
20392,7659179,18526,1,3
20393,7659179,2479,10,2
20394,7659179,20898,2,6
20395,7659179,13347,20,5
20396,7659179,25161,14,4
20397,7659179,15006,12,2
20398,7659179,25476,13,3
20399,7659179,2300,9,6
20400,7659179,14057,6,6
20401,7659180,23061,10,2
20402,7659180,19633,3,1
20403,7659180,3555,10,4
20404,7659180,17361,5,2
20405,7659181,2371,17,5
20406,7659181,4261,17,5
20407,7659181,12621,2,1
20408,7659181,1377,5,6
20409,7659181,25678,7,5
20410,7659181,11920,15,4
20411,7659181,8670,2,6
20412,7659181,16075,3,3
20413,7659182,6185,13,2
20414,7659183,16337,15,1
20415,7659183,9406,20,2
20416,7659183,20030,3,2
20417,7659184,15035,1,3
20418,7659184,7265,13,1
20419,7659184,24487,17,5
20420,7659184,15880,16,6
20421,7659184,7733,15,4
20422,7659184,3030,5,5
20423,7659184,9358,9,1
20424,7659184,12288,4,1
20425,7659184,24720,20,2
20426,7659184,4737,14,3
20427,7659185,19147,6,4
20428,7659185,9430,11,3
20429,7659185,9064,14,1
20430,7659185,16749,20,6
20431,7659185,16898,9,3
20432,7659185,1913,15,4
20433,7659185,21158,9,1
20434,7659185,3113,10,6
20435,7659185,24433,16,2
20436,7659186,12365,10,6
20437,7659186,9479,19,5
20438,7659186,17878,6,3
20439,7659186,12990,12,5
20440,7659186,14187,4,4
20441,7659186,16747,11,6
20442,7659186,25870,1,3
20443,7659186,13095,6,6
20444,7659186,7209,6,6
20445,7659187,22201,1,6
20446,7659187,22501,1,2
20447,7659187,7676,15,3
20448,7659187,6842,16,3
20449,7659187,18001,3,4
20450,7659188,12567,8,1
20451,7659188,2231,16,3
20452,7659188,16653,11,4
20453,7659188,9355,3,4
20454,7659188,8543,14,5
20455,7659189,20835,14,1
20456,7659189,4582,9,6
20457,7659189,17273,3,4
20458,7659189,615,20,4
20459,7659189,13519,14,2
20460,7659189,25310,1,3
20461,7659189,8534,6,3
20462,7659189,19671,5,6
20463,7659190,23705,18,6
20464,7659190,21811,3,2
20465,7659191,15064,1,1
20466,7659191,14279,10,6
20467,7659191,603,12,3
20468,7659191,22002,14,6
20469,7659191,15627,16,1
20470,7659191,23349,3,2
20471,7659192,3701,10,1
20472,7659192,21625,10,2
20473,7659192,9494,19,3
20474,7659192,1861,12,6
20475,7659192,6276,18,3
20476,7659192,13726,9,2
20477,7659192,9177,18,2
20478,7659193,9931,17,1
20479,7659193,12807,14,6
20480,7659193,90,5,4
20481,7659193,26868,14,6
20482,7659193,13668,9,4
20483,7659193,15234,13,4
20484,7659193,21188,1,3
20485,7659193,8480,3,2
20486,7659193,16913,5,6
20487,7659193,9268,12,3
20488,7659194,5294,19,5
20489,7659194,9382,7,6
20490,7659194,9727,18,4
20491,7659194,4628,6,6
20492,7659194,20542,7,5
20493,7659194,2018,13,3
20494,7659194,4753,8,2
20495,7659194,16026,7,4
20496,7659194,26771,16,1
20497,7659195,19706,18,6
20498,7659195,19809,14,4
20499,7659195,8466,9,6
20500,7659195,19921,9,1
20501,7659196,17615,16,4
20502,7659196,4868,17,6
20503,7659196,14476,16,4
20504,7659196,24430,19,6
20505,7659196,14279,8,5
20506,7659196,7146,16,1
20507,7659196,17160,19,1
20508,7659196,5211,8,2
20509,7659196,15352,2,2
20510,7659196,13797,5,3
20511,7659197,21492,8,1
20512,7659197,26724,1,1
20513,7659197,18887,5,3
20514,7659197,26983,5,6
20515,7659197,18129,12,5
20516,7659198,14828,6,2
20517,7659198,24449,7,1
20518,7659198,11456,18,3
20519,7659198,17900,20,2
20520,7659198,10090,18,4
20521,7659198,6589,9,4
20522,7659198,3720,9,4
20523,7659199,4837,15,4
20524,7659199,19854,11,1
20525,7659199,19003,16,1
20526,7659199,14067,5,3
20527,7659200,23385,9,1
20528,7659200,4620,11,5
20529,7659200,19450,12,6
20530,7659200,14086,4,6
20531,7659200,15462,14,3
20532,7659200,5715,16,2
20533,7659200,22485,4,5
20534,7659201,18885,17,5
20535,7659202,8313,16,1
20536,7659202,14039,11,3
20537,7659202,23640,16,3
20538,7659203,17575,6,5
20539,7659204,26854,10,4
20540,7659204,19784,14,6
20541,7659204,5254,15,3
20542,7659204,6856,12,5
20543,7659204,18145,6,3
20544,7659204,4252,11,4
20545,7659204,1633,1,6
20546,7659204,10897,11,5
20547,7659204,18056,3,6
20548,7659204,21279,14,2
20549,7659205,20721,4,5
20550,7659205,5411,1,6
20551,7659205,18599,7,1
20552,7659205,5195,7,2
20553,7659206,11872,9,2
20554,7659207,17854,14,1
20555,7659208,4926,5,6
20556,7659208,10640,10,4
20557,7659208,5398,20,1
20558,7659208,20418,14,6
20559,7659208,11005,6,2
20560,7659208,10092,15,4
20561,7659209,19009,8,6
20562,7659210,10596,15,3
20563,7659210,1940,14,4
20564,7659210,10924,13,6
20565,7659210,10171,5,4
20566,7659210,12037,10,5
20567,7659210,25352,2,3
20568,7659210,23738,1,4
20569,7659210,22007,6,5
20570,7659210,3781,9,5
20571,7659211,11799,4,2
20572,7659211,14448,15,6
20573,7659211,2274,10,3
20574,7659212,8777,7,4
20575,7659212,25690,1,2
20576,7659212,26672,8,5
20577,7659212,13620,16,6
20578,7659212,17798,6,6
20579,7659213,7490,13,4
20580,7659213,1705,14,5
20581,7659213,23192,16,3
20582,7659213,16860,6,1
20583,7659213,11921,11,5
20584,7659213,16979,1,2
20585,7659213,24530,16,6
20586,7659214,12791,8,4
20587,7659215,12767,2,4
20588,7659215,5138,6,6
20589,7659215,5746,13,2
20590,7659215,20702,2,3
20591,7659215,3787,3,3
20592,7659215,19013,15,1
20593,7659215,5270,1,2
20594,7659215,3386,5,3
20595,7659215,5384,5,6
20596,7659216,14567,13,1
20597,7659216,3380,20,2
20598,7659216,7683,4,4
20599,7659216,4125,11,3
20600,7659216,15064,3,1
20601,7659216,16324,8,6
20602,7659216,416,10,3
20603,7659216,23176,14,2
20604,7659216,16358,4,1
20605,7659217,12611,12,1
20606,7659217,7131,14,5
20607,7659217,15706,11,1
20608,7659217,12503,15,2
20609,7659218,6272,19,4
20610,7659218,25852,4,5
20611,7659218,23808,20,4
20612,7659218,11222,13,4
20613,7659218,17205,10,2
20614,7659218,20391,20,1
20615,7659219,12106,2,1
20616,7659219,88,8,5
20617,7659219,22386,7,1
20618,7659219,24940,6,4
20619,7659219,4550,16,3
20620,7659219,11479,16,5
20621,7659219,19435,20,6
20622,7659219,22000,3,5
20623,7659219,7185,10,3
20624,7659220,12174,19,2
20625,7659220,17437,2,4
20626,7659220,16557,6,5
20627,7659220,2018,12,5
20628,7659220,20696,12,6
20629,7659220,11391,8,1
20630,7659220,5567,2,3
20631,7659220,21697,3,3
20632,7659221,1381,1,2
20633,7659222,10788,12,1
20634,7659223,7864,20,2
20635,7659223,23942,8,2
20636,7659223,6596,1,2
20637,7659223,17203,12,1
20638,7659223,4884,2,2
20639,7659224,16738,1,5
20640,7659224,22819,19,6
20641,7659224,7174,8,1
20642,7659224,7758,9,3
20643,7659224,9006,8,5
20644,7659224,9970,1,4
20645,7659224,10370,14,6
20646,7659224,20525,14,2
20647,7659225,18036,7,5
20648,7659225,10085,3,4
20649,7659225,10364,18,1
20650,7659225,20231,5,3
20651,7659226,179,8,3
20652,7659226,7739,7,4
20653,7659226,4641,10,6
20654,7659226,8591,13,1
20655,7659226,14139,16,6
20656,7659226,16686,13,2
20657,7659227,3247,16,1
20658,7659227,13410,18,6
20659,7659227,16684,3,3
20660,7659227,20152,6,1
20661,7659227,16060,12,3
20662,7659227,20000,15,6
20663,7659227,1235,9,4
20664,7659227,5269,17,4
20665,7659228,17040,8,5
20666,7659228,18459,20,1
20667,7659228,565,11,2
20668,7659228,2548,1,4
20669,7659228,21203,11,2
20670,7659229,8174,10,2
20671,7659229,6800,7,5
20672,7659229,12276,19,6
20673,7659229,11243,18,3
20674,7659229,26337,20,6
20675,7659229,11235,8,1
20676,7659229,25019,12,5
20677,7659229,2116,19,1
20678,7659229,18003,10,1
20679,7659229,8830,1,6
20680,7659230,12784,11,1
20681,7659230,3254,15,3
20682,7659230,26996,9,3
20683,7659230,792,14,6
20684,7659230,2611,8,1
20685,7659231,21262,6,1
20686,7659231,4318,6,2
20687,7659231,2739,5,4
20688,7659231,22012,20,3
20689,7659231,2519,17,6
20690,7659231,8598,6,6
20691,7659231,13032,12,2
20692,7659231,13958,12,3
20693,7659231,17034,14,4
20694,7659232,11460,14,3
20695,7659232,7562,1,2
20696,7659232,5695,7,2
20697,7659232,14919,8,1
20698,7659232,12354,7,2
20699,7659232,649,6,5
20700,7659232,4949,17,1
20701,7659232,2223,11,2
20702,7659232,648,11,5
20703,7659232,21826,16,3
20704,7659233,26247,4,5
20705,7659233,15817,15,1
20706,7659233,25632,5,6
20707,7659233,6030,12,1
20708,7659234,21395,20,5
20709,7659234,26061,1,6
20710,7659234,396,20,2
20711,7659234,22489,9,6
20712,7659234,13344,7,3
20713,7659234,23716,12,6
20714,7659235,4470,12,3
20715,7659235,16541,15,6
20716,7659235,26763,2,1
20717,7659235,26017,20,1
20718,7659235,6145,18,2
20719,7659235,19504,19,5
20720,7659235,14430,6,1
20721,7659236,25966,4,5
20722,7659236,7860,11,3
20723,7659237,8308,17,4
20724,7659237,1743,19,4
20725,7659237,4399,6,6
20726,7659238,21701,2,5
20727,7659239,15243,9,3
20728,7659239,13349,9,4
20729,7659239,11432,7,1
20730,7659240,11246,19,3
20731,7659240,5199,5,1
20732,7659240,25697,3,5
20733,7659240,5179,11,2
20734,7659240,11979,12,5
20735,7659240,14916,1,3
20736,7659240,11326,14,2
20737,7659240,11063,7,5
20738,7659240,4368,11,4
20739,7659240,20941,15,3
20740,7659241,3709,16,3
20741,7659241,15920,15,3
20742,7659241,13782,18,5
20743,7659241,23115,10,4
20744,7659241,2116,14,5
20745,7659241,2140,19,5
20746,7659241,3006,2,2
20747,7659241,2701,14,3
20748,7659242,12495,14,4
20749,7659242,25262,16,4
20750,7659243,26825,8,3
20751,7659243,3019,18,3
20752,7659243,21575,18,6
20753,7659243,23292,12,3
20754,7659243,374,17,1
20755,7659243,4584,20,3
20756,7659243,7602,16,4
20757,7659244,25757,19,1
20758,7659244,20241,10,5
20759,7659244,14399,13,6
20760,7659245,18487,12,4
20761,7659245,14037,9,1
20762,7659245,19399,10,6
20763,7659246,21631,7,5
20764,7659247,16295,7,2
20765,7659247,14530,18,1
20766,7659247,3256,12,6
20767,7659248,24801,5,4
20768,7659248,12644,19,2
20769,7659248,13527,7,4
20770,7659249,10921,3,5
20771,7659249,25125,19,6
20772,7659249,23665,4,4
20773,7659249,14715,4,2
20774,7659249,22973,15,5
20775,7659249,17475,15,6
20776,7659249,11988,12,4
20777,7659250,23300,20,3
20778,7659250,13861,4,4
20779,7659251,5359,17,3
20780,7659251,576,8,1
20781,7659251,15901,8,2
20782,7659251,13535,18,1
20783,7659251,5575,15,3
20784,7659251,18252,13,6
20785,7659251,5551,6,4
20786,7659251,3943,4,6
20787,7659252,8790,13,5
20788,7659252,4154,18,6
20789,7659252,21581,20,1
20790,7659252,9948,16,6
20791,7659252,10060,10,3
20792,7659252,16563,12,5
20793,7659252,10731,10,5
20794,7659252,2927,3,1
20795,7659253,18300,5,1
20796,7659253,4862,20,6
20797,7659253,23399,13,2
20798,7659253,2806,15,4
20799,7659253,6771,10,1
20800,7659253,5309,14,2
20801,7659253,5904,9,2
20802,7659253,19929,20,4
20803,7659253,21895,3,2
20804,7659253,23492,12,6
20805,7659254,7874,5,2
20806,7659254,11917,14,6
20807,7659254,11147,4,2
20808,7659254,26807,8,1
20809,7659254,3442,11,3
20810,7659254,25083,12,5
20811,7659254,16077,13,1
20812,7659254,9824,5,2
20813,7659254,26241,9,1
20814,7659255,1398,7,1
20815,7659255,19386,1,3
20816,7659256,16762,9,5
20817,7659256,1918,5,4
20818,7659256,6842,5,2
20819,7659256,24925,16,1
20820,7659256,1910,2,2
20821,7659256,14587,12,4
20822,7659257,24146,1,4
20823,7659257,26551,17,5
20824,7659257,3301,11,2
20825,7659257,24038,20,4
20826,7659258,561,7,3
20827,7659258,22228,19,1
20828,7659258,16801,2,3
20829,7659258,16866,19,2
20830,7659258,387,12,3
20831,7659258,7478,18,4
20832,7659258,19752,15,4
20833,7659258,17696,16,1
20834,7659258,1874,15,3
20835,7659259,5805,10,6
20836,7659260,23747,17,1
20837,7659260,7739,15,2
20838,7659260,25949,9,3
20839,7659260,4291,19,2
20840,7659260,2065,5,4
20841,7659260,19827,7,5
20842,7659261,7622,8,1
20843,7659261,4697,16,1
20844,7659261,9734,10,2
20845,7659261,23157,2,2
20846,7659261,22959,11,4
20847,7659261,25569,6,5
20848,7659261,15496,10,5
20849,7659261,4948,17,4
20850,7659262,25010,5,2
20851,7659262,17310,15,2
20852,7659262,6029,5,5
20853,7659262,9234,7,5
20854,7659262,26673,3,1
20855,7659262,4447,5,3
20856,7659262,18854,5,2
20857,7659263,18228,16,4
20858,7659263,14433,11,1
20859,7659263,97,6,1
20860,7659263,19686,13,4
20861,7659263,10966,15,1
20862,7659263,13348,19,4
20863,7659263,22550,3,1
20864,7659263,16490,10,6
20865,7659263,5334,12,4
20866,7659263,269,13,3
20867,7659264,8687,11,1
20868,7659264,586,2,6
20869,7659264,17777,10,6
20870,7659264,1758,13,4
20871,7659264,25654,17,5
20872,7659264,14208,14,5
20873,7659264,22002,11,3
20874,7659264,10578,13,4
20875,7659264,2112,3,5
20876,7659265,20209,9,2
20877,7659265,19544,12,6
20878,7659265,4951,7,2
20879,7659266,14435,5,2
20880,7659266,9471,1,4
20881,7659266,5652,17,6
20882,7659266,18685,6,2
20883,7659267,23168,15,5
20884,7659267,19350,9,3
20885,7659267,15277,3,6
20886,7659267,22150,9,5
20887,7659267,5931,11,5
20888,7659267,11536,13,6
20889,7659268,906,20,4
20890,7659268,2326,8,5
20891,7659268,7505,20,6
20892,7659268,9651,5,2
20893,7659268,8862,11,3
20894,7659268,23579,18,6
20895,7659268,7779,2,4
20896,7659269,19040,1,4
20897,7659269,3539,7,5
20898,7659270,19231,5,6
20899,7659270,10839,9,5
20900,7659270,15398,19,2
20901,7659270,24125,8,5
20902,7659270,11847,8,5
20903,7659270,17149,2,3
20904,7659270,2172,14,5
20905,7659270,4310,10,2
20906,7659271,6238,8,5
20907,7659271,3976,6,6
20908,7659271,25120,1,1
20909,7659271,25767,13,2
20910,7659272,5889,2,1
20911,7659272,1127,14,2
20912,7659272,24159,16,6
20913,7659272,2965,3,4
20914,7659273,15158,17,5
20915,7659273,321,10,6
20916,7659273,17305,6,3
20917,7659274,24291,17,3
20918,7659274,19898,5,2
20919,7659274,9618,3,1
20920,7659274,24468,17,3
20921,7659274,750,17,6
20922,7659274,19747,19,1
20923,7659274,22864,7,1
20924,7659274,26909,1,5
20925,7659275,11013,19,6
20926,7659275,18253,4,2
20927,7659275,9315,1,3
20928,7659275,1093,11,6
20929,7659275,20200,15,6
20930,7659275,10416,9,5
20931,7659275,1247,7,4
20932,7659275,1866,10,1
20933,7659275,20264,17,3
20934,7659275,17487,9,6
20935,7659276,13398,2,5
20936,7659276,22257,19,4
20937,7659276,25626,12,6
20938,7659276,11253,15,3
20939,7659276,3387,7,4
20940,7659276,337,10,2
20941,7659276,14868,4,4
20942,7659277,11900,15,5
20943,7659277,1065,18,6
20944,7659277,459,19,1
20945,7659277,11186,8,2
20946,7659277,16756,16,1
20947,7659277,5917,13,2
20948,7659277,14608,7,3
20949,7659277,22043,14,4
20950,7659278,23857,17,2
20951,7659278,7303,10,6
20952,7659278,22511,16,3
20953,7659278,21956,2,2
20954,7659279,26410,18,2
20955,7659279,9301,17,4
20956,7659279,22014,17,6
20957,7659280,5054,19,6
20958,7659280,18365,7,6
20959,7659280,25338,8,1
20960,7659280,11618,17,2
20961,7659280,23340,1,4
20962,7659280,21845,8,6
20963,7659280,6625,20,6
20964,7659280,15174,10,1
20965,7659280,24113,18,1
20966,7659280,26467,20,3
20967,7659281,9839,5,5
20968,7659281,25235,5,5
20969,7659281,20160,18,4
20970,7659281,9705,6,2
20971,7659281,16322,8,2
20972,7659281,24250,13,6
20973,7659281,21679,12,3
20974,7659281,6296,1,4
20975,7659281,12191,6,6
20976,7659282,18879,19,6
20977,7659282,25847,19,2
20978,7659282,21652,11,5
20979,7659282,24639,10,3
20980,7659282,12614,7,4
20981,7659282,19412,7,1
20982,7659282,14871,20,5
20983,7659283,9447,13,4
20984,7659283,26965,17,4
20985,7659284,14945,18,3
20986,7659284,20115,5,3
20987,7659285,9850,3,5
20988,7659285,24528,16,6
20989,7659285,26300,6,1
20990,7659285,15519,17,4
