OrderID,CustomerID,PaymentID,OrderDate,ShipperID,ShipDate,DeliveryDate,Total_order_amount
7659718,57521,3,2021-11-26,7,2021-12-06,2021-12-20,18285.52
7659719,57438,4,2021-11-26,7,2021-12-04,2021-12-12,39386.8
7659720,57102,3,2021-11-26,2,2021-12-05,2021-12-22,3447.84
7659721,57583,6,2021-11-26,5,2021-11-27,2021-12-10,14542.46
7659722,57513,3,2021-11-26,2,2021-12-04,2021-12-20,10088.672
7659723,57284,4,2021-11-26,4,2021-12-02,2021-12-09,1988
7659724,57458,5,2021-11-26,1,2021-12-01,2021-12-15,1716
7659725,57554,3,2021-11-26,3,2021-11-27,2021-12-04,16070.56
7659726,57554,4,2021-11-26,4,2021-11-29,2021-12-11,1960
7659727,57553,4,2021-11-26,8,2021-11-29,2021-12-04,7721.2
7659728,57545,3,2021-11-26,4,2021-11-29,2021-11-30,1320
7659729,57534,4,2021-11-26,8,2021-12-02,2021-12-18,7668
7659730,57279,4,2021-11-26,2,2021-11-29,2021-12-04,1530
7659731,57281,4,2021-11-26,5,2021-11-30,2021-12-12,126636
7659732,57516,4,2021-11-26,3,2021-11-28,2021-11-29,23834
7659733,57589,4,2021-11-26,8,2021-12-01,2021-12-07,15756.96
7659734,57089,4,2021-11-26,2,2021-12-06,2021-12-16,16978.75
7659735,57313,4,2021-11-26,6,2021-11-27,2021-12-14,6792
7659736,57553,6,2021-11-26,7,2021-12-06,2021-12-08,4396
7659737,57516,5,2021-11-26,7,2021-11-29,2021-12-02,28273.45
7659738,57543,6,2021-11-27,8,2021-11-30,2021-12-12,5764
7659739,57571,3,2021-11-27,3,2021-12-06,2021-12-08,46101.44
7659740,57419,4,2021-11-27,7,2021-12-01,2021-12-02,15561
7659741,57432,3,2021-11-27,2,2021-11-29,2021-12-05,7642.976
7659742,57587,4,2021-11-27,3,2021-11-28,2021-11-29,4992.6
7659743,57589,3,2021-11-27,4,2021-12-07,2021-12-26,43862.72
7659744,57499,4,2021-11-27,3,2021-11-30,2021-12-12,25951.2
7659745,57592,4,2021-11-27,3,2021-11-29,2021-12-17,30986.15
7659746,57463,5,2021-11-27,1,2021-11-29,2021-12-01,19467.5
7659747,57352,3,2021-11-27,4,2021-11-30,2021-12-11,14070.76
7659748,57427,4,2021-11-27,6,2021-12-05,2021-12-17,16992
7659749,57485,4,2021-11-27,4,2021-12-05,2021-12-14,5500
7659750,57370,6,2021-11-27,8,2021-11-28,2021-12-01,15596.98
7659751,57377,3,2021-11-27,3,2021-12-07,2021-12-09,6589.2464
7659752,57580,4,2021-11-27,2,2021-12-01,2021-12-11,14094.68
7659753,57590,4,2021-11-27,1,2021-12-02,2021-12-06,11144
7659754,57553,4,2021-11-27,1,2021-12-06,2021-12-26,20246.3
7659755,57575,6,2021-11-27,7,2021-11-30,2021-12-11,690
7659756,57313,3,2021-11-27,5,2021-11-28,2021-12-12,4628.492
7659757,57375,4,2021-11-27,8,2021-12-04,2021-12-22,25365
7659758,57549,4,2021-11-28,3,2021-12-07,2021-12-17,5598.9
7659759,57464,4,2021-11-28,4,2021-12-02,2021-12-19,25615.93
7659760,57246,4,2021-11-28,2,2021-12-07,2021-12-15,6742.2
7659761,57480,4,2021-11-28,8,2021-12-04,2021-12-19,13867.78
7659762,57383,3,2021-11-28,3,2021-12-02,2021-12-10,33527.12
7659763,57520,3,2021-11-28,3,2021-12-05,2021-12-22,17901.4
7659764,57182,5,2021-11-28,1,2021-12-01,2021-12-14,4486.7
7659765,57585,4,2021-11-28,2,2021-12-02,2021-12-09,26644.25
7659766,57592,3,2021-11-28,3,2021-12-02,2021-12-17,63175.4288
7659767,57260,3,2021-11-28,6,2021-11-30,2021-12-14,4825.04
7659768,57575,4,2021-11-28,7,2021-12-08,2021-12-09,28800.9
7659769,57579,6,2021-11-28,1,2021-12-05,2021-12-25,10282.25
7659770,57536,4,2021-11-28,7,2021-11-30,2021-12-19,30799.8
7659771,57124,4,2021-11-28,8,2021-12-07,2021-12-23,24250.97
7659772,57423,4,2021-11-28,1,2021-12-08,2021-12-10,9070.69
7659773,57188,3,2021-11-28,5,2021-12-07,2021-12-20,2872.32
7659774,57579,4,2021-11-28,7,2021-12-02,2021-12-09,27125
7659775,57570,4,2021-11-28,3,2021-12-02,2021-12-14,6375
7659776,57185,4,2021-11-28,3,2021-12-06,2021-12-23,44226.4
7659777,57183,4,2021-11-28,7,2021-12-02,2021-12-20,10829.44
7659778,57592,4,2021-11-29,1,2021-12-02,2021-12-16,2200
7659779,57548,3,2021-11-29,3,2021-12-02,2021-12-18,13398.88
7659780,57543,5,2021-11-29,5,2021-12-05,2021-12-06,41865.15
7659781,57268,4,2021-11-29,7,2021-12-06,2021-12-16,8996
7659782,57560,5,2021-11-29,1,2021-12-02,2021-12-15,27977
7659783,57511,4,2021-11-29,8,2021-12-03,2021-12-18,24540.63
7659784,57574,2,2021-11-29,5,2021-12-04,2021-12-23,8999
7659785,57442,4,2021-11-29,5,2021-12-02,2021-12-11,465.5
7659786,57558,3,2021-11-29,7,2021-12-09,2021-12-22,8011.52
7659787,57587,4,2021-11-29,4,2021-12-09,2021-12-19,30330
7659788,57322,4,2021-11-29,6,2021-12-04,2021-12-18,255
7659789,57548,5,2021-11-29,8,2021-12-02,2021-12-05,1034.84
7659790,57577,4,2021-11-29,4,2021-12-02,2021-12-13,20957.4
7659791,57345,4,2021-11-29,1,2021-12-05,2021-12-10,13421
7659792,57516,5,2021-11-29,8,2021-12-06,2021-12-21,47651.5
7659793,57583,5,2021-11-29,7,2021-12-05,2021-12-13,62749.85
7659794,57352,4,2021-11-29,2,2021-12-05,2021-12-23,23783
7659795,57587,3,2021-11-29,2,2021-12-05,2021-12-22,3098.832
7659796,57490,3,2021-11-29,8,2021-12-09,2021-12-21,3653.3376
7659797,57523,6,2021-11-30,5,2021-12-02,2021-12-14,4549
7659798,57209,3,2021-11-30,4,2021-12-08,2021-12-11,11508.1472
7659799,57278,4,2021-11-30,6,2021-12-08,2021-12-09,92
7659800,57246,4,2021-11-30,7,2021-12-05,2021-12-07,1253
7659801,57342,6,2021-11-30,6,2021-12-04,2021-12-16,3044
7659802,57588,3,2021-11-30,5,2021-12-10,2021-12-22,24016.08
7659803,57508,3,2021-11-30,8,2021-12-07,2021-12-10,1112.32
7659804,57585,3,2021-11-30,6,2021-12-07,2021-12-15,5165.248
7659805,57380,5,2021-11-30,5,2021-12-08,2021-12-23,15142
7659806,57378,4,2021-11-30,2,2021-12-01,2021-12-19,900
7659807,57583,4,2021-11-30,5,2021-12-05,2021-12-14,21021.85
7659808,57515,4,2021-11-30,1,2021-12-05,2021-12-11,38959.65
7659809,57583,4,2021-11-30,1,2021-12-03,2021-12-06,23757
7659810,57230,4,2021-11-30,3,2021-12-05,2021-12-20,8700
7659811,57562,6,2021-11-30,4,2021-12-10,2021-12-15,71297
7659812,57233,4,2021-11-30,3,2021-12-03,2021-12-19,39078
7659813,57538,6,2021-11-30,5,2021-12-02,2021-12-10,42510.5
7659814,57519,4,2021-11-30,4,2021-12-08,2021-12-25,22312.5
7659815,57574,5,2021-11-30,3,2021-12-05,2021-12-13,22658.5
7659816,57081,4,2021-11-30,7,2021-12-04,2021-12-21,55920
7659817,57567,2,2021-11-30,3,2021-12-07,2021-12-19,3600
7659818,57493,4,2021-11-30,2,2021-12-09,2021-12-19,4275
7659819,57568,4,2021-12-01,8,2021-12-09,2021-12-29,32926.65
7659820,57100,6,2021-12-01,4,2021-12-03,2021-12-18,23909.8
7659821,57456,4,2021-12-01,8,2021-12-02,2021-12-21,3240
7659822,57308,4,2021-12-01,2,2021-12-09,2021-12-13,9635.28
7659823,57593,3,2021-12-01,4,2021-12-08,2021-12-23,1345
7659824,57300,4,2021-12-01,6,2021-12-03,2021-12-17,24271
7659825,57595,4,2021-12-01,5,2021-12-05,2021-12-09,6742
7659826,57478,3,2021-12-01,6,2021-12-05,2021-12-07,10502.11
7659827,57407,4,2021-12-01,4,2021-12-04,2021-12-15,29182.4
7659828,57294,6,2021-12-01,4,2021-12-08,2021-12-09,3351
7659829,57120,6,2021-12-01,3,2021-12-10,2021-12-30,3321.6
7659830,57345,4,2021-12-01,2,2021-12-06,2021-12-10,12528.96
7659831,57585,3,2021-12-01,2,2021-12-03,2021-12-23,1500
7659832,57307,3,2021-12-01,5,2021-12-04,2021-12-10,9825.5
7659833,57571,6,2021-12-01,1,2021-12-09,2021-12-22,26822
7659834,57595,6,2021-12-02,3,2021-12-08,2021-12-28,5495
7659835,57590,6,2021-12-02,4,2021-12-12,2021-12-26,24469.6
7659836,57414,3,2021-12-02,7,2021-12-11,2021-12-15,36059.15
7659837,57270,5,2021-12-02,5,2021-12-05,2021-12-17,11081
7659838,57467,4,2021-12-02,5,2021-12-10,2021-12-23,8327.5
7659839,57459,3,2021-12-02,8,2021-12-07,2021-12-09,179
7659840,57417,3,2021-12-02,6,2021-12-04,2021-12-19,15165
7659841,57556,6,2021-12-02,4,2021-12-09,2021-12-28,13432.52
7659842,57343,3,2021-12-02,4,2021-12-10,2021-12-13,19120
7659843,57504,5,2021-12-02,3,2021-12-06,2021-12-21,18530
7659844,57250,4,2021-12-02,8,2021-12-09,2021-12-19,7715.75
7659845,57593,6,2021-12-02,5,2021-12-12,2021-12-20,9036.52
7659846,57351,5,2021-12-02,8,2021-12-07,2021-12-23,21150
7659847,57559,2,2021-12-02,1,2021-12-12,2021-12-31,4213
7659848,57538,6,2021-12-02,8,2021-12-11,2021-12-23,20134
7659849,57322,5,2021-12-02,3,2021-12-12,2021-12-19,1310
7659850,57269,3,2021-12-02,7,2021-12-11,2021-12-21,58702.32
7659851,57485,4,2021-12-02,1,2021-12-12,2021-12-18,40249.4
7659852,57596,3,2021-12-02,8,2021-12-10,2021-12-22,14913
7659853,57559,4,2021-12-02,4,2021-12-05,2021-12-19,1950
7659854,57287,4,2021-12-03,7,2021-12-13,2021-12-19,4730
7659855,57411,4,2021-12-03,7,2021-12-13,2021-12-25,7097.8
7659856,57515,3,2021-12-03,8,2021-12-04,2021-12-24,10642.24
7659857,57526,4,2021-12-03,6,2021-12-09,2021-12-19,6258
7659858,57426,4,2021-12-03,8,2021-12-07,2021-12-17,4725
7659859,57554,6,2021-12-03,6,2021-12-06,2021-12-24,1338.75
7659860,57336,3,2021-12-03,1,2021-12-07,2021-12-21,21664
7659861,57505,4,2021-12-03,3,2021-12-13,2021-12-23,8085
7659862,57155,4,2021-12-03,2,2021-12-10,2021-12-18,14906.5
7659863,57592,3,2021-12-03,4,2021-12-13,2021-12-28,10746
7659864,57425,4,2021-12-03,5,2021-12-07,2021-12-25,31811.15
7659865,57513,4,2021-12-03,3,2021-12-13,2021-12-18,546
7659866,57408,4,2021-12-03,3,2021-12-10,2021-12-22,11871
7659867,57182,3,2021-12-03,5,2021-12-11,2021-12-13,30359.8
7659868,57593,5,2021-12-03,7,2021-12-11,2021-12-19,2864
7659869,57570,4,2021-12-03,3,2021-12-09,2021-12-28,7376
7659870,57596,4,2021-12-03,6,2021-12-06,2021-12-17,22068.7
7659871,57460,3,2021-12-04,5,2021-12-08,2021-12-09,3206.25
7659872,57397,5,2021-12-04,2,2021-12-08,2021-12-19,21785.25
7659873,57275,3,2021-12-04,6,2021-12-05,2021-12-13,3310
7659874,57591,4,2021-12-04,3,2021-12-14,2021-12-31,3987
7659875,57301,4,2021-12-04,3,2021-12-06,2021-12-09,12033.5
7659876,57338,4,2021-12-04,5,2021-12-13,2021-12-27,3833.5
7659877,57542,6,2021-12-04,7,2021-12-05,2021-12-20,40062.95
7659878,57596,4,2021-12-04,4,2021-12-08,2021-12-16,47342.85
7659879,57599,4,2021-12-04,4,2021-12-12,2021-12-16,9823.65
7659880,57571,5,2021-12-04,6,2021-12-10,2021-12-14,840
7659881,57258,5,2021-12-04,3,2021-12-14,2021-12-20,18813.7
7659882,57332,4,2021-12-04,7,2021-12-13,2021-12-27,31130.4
7659883,57363,4,2021-12-04,6,2021-12-08,2021-12-09,5068
7659884,57433,6,2021-12-04,8,2021-12-10,2021-12-18,52737
7659885,57385,5,2021-12-04,4,2021-12-09,2021-12-15,5313.7
7659886,57516,5,2021-12-04,8,2021-12-11,2021-12-13,13470.55
7659887,57514,4,2021-12-04,4,2021-12-14,2021-12-24,11063
7659888,57493,5,2021-12-04,1,2021-12-09,2021-12-10,12588
7659889,57219,5,2021-12-04,6,2021-12-10,2021-12-30,27957
7659890,57216,5,2021-12-04,8,2021-12-09,2021-12-28,2538
7659891,57581,3,2021-12-04,5,2021-12-05,2021-12-25,10869
7659892,57356,3,2021-12-04,1,2021-12-14,2022-01-02,28767
7659893,57474,4,2021-12-04,5,2021-12-09,2021-12-10,2533
7659894,57143,4,2021-12-04,6,2021-12-14,2022-01-03,8796.4
7659895,57286,4,2021-12-04,7,2021-12-06,2021-12-08,11810.9
7659896,57488,5,2021-12-04,5,2021-12-13,2021-12-19,14996.7
7659897,57302,3,2021-12-04,7,2021-12-14,2021-12-24,7285
7659898,57431,5,2021-12-04,2,2021-12-14,2021-12-29,5474.5
7659899,57596,3,2021-12-04,6,2021-12-05,2021-12-21,11240
7659900,57527,6,2021-12-04,1,2021-12-11,2021-12-16,9384
7659901,57568,5,2021-12-05,4,2021-12-11,2021-12-29,5917.2
7659902,57596,4,2021-12-05,5,2021-12-10,2021-12-17,42575.5
7659903,57514,4,2021-12-05,2,2021-12-13,2021-12-26,4962
7659904,57340,5,2021-12-05,4,2021-12-10,2021-12-15,17320.28
7659905,57215,4,2021-12-05,4,2021-12-12,2021-12-23,4207.4
7659906,57358,4,2021-12-05,2,2021-12-06,2021-12-16,836
7659907,57349,4,2021-12-05,8,2021-12-14,2021-12-23,28468.08
7659908,57599,5,2021-12-05,5,2021-12-11,2021-12-12,29013.64
7659909,57586,2,2021-12-05,7,2021-12-15,2021-12-31,10248
7659910,57553,5,2021-12-05,5,2021-12-06,2021-12-12,12540
7659911,57245,4,2021-12-05,2,2021-12-07,2021-12-22,17785
7659912,57405,3,2021-12-05,6,2021-12-15,2021-12-16,9801.6
7659913,57520,2,2021-12-05,3,2021-12-06,2021-12-07,64546.24
7659914,57538,4,2021-12-05,4,2021-12-06,2021-12-11,14645
7659915,57568,4,2021-12-05,2,2021-12-12,2021-12-13,11551.45
7659916,57551,4,2021-12-05,7,2021-12-07,2021-12-16,23712.45
7659917,57584,3,2021-12-05,5,2021-12-08,2021-12-20,31648.4
7659918,57287,3,2021-12-05,2,2021-12-08,2021-12-24,13982.5
7659919,57319,3,2021-12-05,8,2021-12-07,2021-12-20,7503.2
7659920,57572,4,2021-12-05,5,2021-12-06,2021-12-24,13731
7659921,57559,5,2021-12-05,1,2021-12-08,2021-12-10,25067
7659922,57177,4,2021-12-06,4,2021-12-09,2021-12-10,22892
7659923,57549,5,2021-12-06,5,2021-12-09,2021-12-11,15839
7659924,57102,4,2021-12-06,7,2021-12-14,2022-01-03,23339.88
7659925,57426,4,2021-12-06,1,2021-12-10,2021-12-29,25991.01
7659926,57596,4,2021-12-06,1,2021-12-10,2021-12-23,69095
7659927,57369,4,2021-12-06,3,2021-12-09,2021-12-25,7226.68
7659928,57577,3,2021-12-06,6,2021-12-10,2021-12-24,38618.16
7659929,57178,4,2021-12-06,4,2021-12-15,2021-12-29,68059.9
7659930,57293,4,2021-12-06,8,2021-12-14,2021-12-28,16502
7659931,57596,4,2021-12-06,7,2021-12-13,2021-12-26,1669
7659932,57557,4,2021-12-06,6,2021-12-08,2021-12-18,1836
7659933,57498,4,2021-12-06,6,2021-12-09,2021-12-22,62060.4
7659934,57097,3,2021-12-06,4,2021-12-08,2021-12-17,16944.57
7659935,57294,4,2021-12-06,6,2021-12-16,2021-12-28,970
7659936,57436,5,2021-12-06,1,2021-12-09,2021-12-16,35756
7659937,57297,4,2021-12-06,8,2021-12-16,2021-12-30,6384
7659938,57405,6,2021-12-06,3,2021-12-13,2021-12-27,15719
7659939,57597,3,2021-12-06,1,2021-12-11,2021-12-23,9124.5
7659940,57578,4,2021-12-06,5,2021-12-07,2021-12-15,26451.4
7659941,57553,4,2021-12-06,4,2021-12-07,2021-12-22,1512.4
7659942,57529,5,2021-12-07,2,2021-12-11,2021-12-29,5489
7659943,57511,3,2021-12-07,7,2021-12-16,2022-01-01,18071
7659944,57590,5,2021-12-07,5,2021-12-16,2021-12-17,29542.86
7659945,57465,5,2021-12-07,8,2021-12-12,2021-12-19,13280.25
7659946,57518,3,2021-12-07,8,2021-12-12,2021-12-20,40509.25
7659947,57445,4,2021-12-07,5,2021-12-08,2021-12-21,5733
7659948,57509,4,2021-12-07,5,2021-12-09,2021-12-23,15711
7659949,57538,4,2021-12-07,4,2021-12-15,2021-12-18,26579.68
7659950,57556,3,2021-12-07,8,2021-12-08,2021-12-16,12012.08
7659951,57493,5,2021-12-07,3,2021-12-11,2021-12-12,64760
7659952,57551,4,2021-12-07,5,2021-12-17,2021-12-27,4797
7659953,57586,5,2021-12-07,7,2021-12-17,2022-01-01,18128.3
7659954,57370,4,2021-12-07,2,2021-12-09,2021-12-10,13793.6
7659955,57593,6,2021-12-07,6,2021-12-16,2022-01-04,81881.96
7659956,57579,4,2021-12-07,5,2021-12-14,2021-12-30,7577
7659957,57500,4,2021-12-07,6,2021-12-10,2021-12-17,24164.5
7659958,57556,6,2021-12-07,7,2021-12-09,2021-12-28,10324
7659959,57407,3,2021-12-08,6,2021-12-13,2021-12-28,10845.75
7659960,57284,3,2021-12-08,3,2021-12-16,2021-12-20,10620.4
7659961,57578,4,2021-12-08,3,2021-12-16,2022-01-02,46309
7659962,57578,3,2021-12-08,1,2021-12-11,2021-12-23,27182.25
7659963,57588,4,2021-12-08,5,2021-12-14,2021-12-21,21625
7659964,57589,3,2021-12-08,1,2021-12-18,2021-12-21,12195.4
7659965,57596,4,2021-12-08,3,2021-12-13,2022-01-02,32612
7659966,57566,4,2021-12-08,4,2021-12-15,2021-12-21,22413.25
7659967,57491,6,2021-12-08,2,2021-12-10,2021-12-29,2465.2
7659968,57555,3,2021-12-08,1,2021-12-18,2022-01-05,1616
7659969,57383,4,2021-12-08,1,2021-12-11,2021-12-30,385
7659970,57363,6,2021-12-08,4,2021-12-17,2021-12-31,8876
7659971,57559,3,2021-12-08,2,2021-12-13,2022-01-02,37413.3
7659972,57324,6,2021-12-08,3,2021-12-15,2021-12-18,12086
7659973,57093,3,2021-12-08,3,2021-12-13,2021-12-18,7614
7659974,57510,4,2021-12-08,1,2021-12-15,2021-12-30,22573.66
7659975,57490,5,2021-12-08,5,2021-12-09,2021-12-23,3196.2
7659976,57600,4,2021-12-08,8,2021-12-09,2021-12-18,12514
7659977,57584,6,2021-12-08,8,2021-12-10,2021-12-25,31086.4
7659978,57514,4,2021-12-08,2,2021-12-13,2021-12-27,11615
7659979,57132,5,2021-12-09,3,2021-12-14,2021-12-29,44848.05
7659980,57343,4,2021-12-09,7,2021-12-10,2021-12-19,14521.74
7659981,57564,6,2021-12-09,1,2021-12-11,2021-12-24,1090.62
7659982,57563,4,2021-12-09,2,2021-12-13,2021-12-21,9030
7659983,57597,4,2021-12-09,4,2021-12-17,2021-12-26,39584.25
7659984,57432,4,2021-12-09,2,2021-12-18,2021-12-29,53130.4
7659985,57570,5,2021-12-09,3,2021-12-16,2021-12-20,133.2
7659986,57561,3,2021-12-09,1,2021-12-12,2021-12-31,1390
7659987,57394,4,2021-12-09,4,2021-12-12,2021-12-30,7215.04
7659988,57420,3,2021-12-09,6,2021-12-14,2021-12-15,41871
7659989,57441,5,2021-12-09,8,2021-12-11,2021-12-27,42385
7659990,57161,3,2021-12-09,2,2021-12-18,2022-01-02,95311.05
7659991,57402,3,2021-12-09,7,2021-12-19,2021-12-30,18009.74
7659992,57328,4,2021-12-09,8,2021-12-10,2021-12-20,70634.95
7659993,57516,6,2021-12-09,6,2021-12-16,2021-12-21,6609
7659994,57572,4,2021-12-09,1,2021-12-17,2021-12-18,241.2
7659995,57544,4,2021-12-09,8,2021-12-11,2021-12-27,5853.05
7659996,57515,4,2021-12-09,7,2021-12-17,2021-12-24,2765.06
7659997,57581,4,2021-12-09,8,2021-12-17,2021-12-27,14448
7659998,57407,4,2021-12-09,7,2021-12-17,2021-12-21,16429.36
7659999,57592,4,2021-12-10,7,2021-12-16,2021-12-28,40965.1
7660000,57544,4,2021-12-10,1,2021-12-18,2022-01-01,26792
7660001,57564,3,2021-12-10,1,2021-12-12,2021-12-30,16519.94
7660002,57563,4,2021-12-10,3,2021-12-11,2021-12-13,23602.72
7660003,57586,5,2021-12-10,8,2021-12-20,2022-01-01,38398
7660004,57575,4,2021-12-10,2,2021-12-20,2022-01-03,5819
7660005,57418,5,2021-12-10,4,2021-12-11,2021-12-27,19851.75
7660006,57235,3,2021-12-10,7,2021-12-13,2021-12-26,2793
7660007,57317,3,2021-12-10,8,2021-12-15,2021-12-30,12281.5
7660008,57600,6,2021-12-10,2,2021-12-12,2021-12-24,64628.46
7660009,57585,4,2021-12-10,1,2021-12-19,2021-12-31,12761.06
7660010,57601,1,2021-12-10,6,2021-12-11,2021-12-18,18801.8
7660011,57275,4,2021-12-10,5,2021-12-19,2021-12-20,16212
7660012,57299,4,2021-12-10,6,2021-12-20,2021-12-24,3724
7660013,57542,4,2021-12-10,4,2021-12-20,2021-12-28,11944
7660014,57597,3,2021-12-10,4,2021-12-16,2021-12-17,18948.85
7660015,57517,4,2021-12-10,3,2021-12-11,2021-12-29,4476
7660016,57495,4,2021-12-10,5,2021-12-19,2022-01-06,27720.25
7660017,57584,4,2021-12-10,5,2021-12-16,2022-01-02,26734.5
7660018,57246,4,2021-12-10,1,2021-12-11,2021-12-12,7061.45
7660019,57552,3,2021-12-10,3,2021-12-13,2021-12-15,5834.5
7660020,57408,4,2021-12-10,2,2021-12-20,2022-01-07,38568
7660021,57591,4,2021-12-10,8,2021-12-12,2021-12-27,1794
7660022,57568,3,2021-12-10,2,2021-12-18,2022-01-05,1856
7660023,57595,5,2021-12-11,1,2021-12-21,2021-12-30,12581.8
7660024,57497,1,2021-12-11,4,2021-12-17,2021-12-18,18100
7660025,57517,4,2021-12-11,1,2021-12-17,2022-01-06,12919.05
7660026,57593,3,2021-12-11,8,2021-12-16,2022-01-01,5312
7660027,57266,4,2021-12-11,7,2021-12-16,2021-12-19,13000
7660028,57513,3,2021-12-11,7,2021-12-16,2021-12-25,3105
7660029,57600,6,2021-12-11,8,2021-12-21,2022-01-03,10823.18
7660030,57560,5,2021-12-11,5,2021-12-20,2021-12-21,15909.7
7660031,57185,3,2021-12-11,1,2021-12-14,2021-12-16,1110
7660032,57599,1,2021-12-11,1,2021-12-15,2021-12-29,43166.41
7660033,57517,4,2021-12-11,1,2021-12-16,2022-01-05,11137.8
7660034,57345,6,2021-12-11,4,2021-12-21,2021-12-29,24733
7660035,57601,4,2021-12-11,3,2021-12-12,2021-12-28,20539.5
7660036,57558,6,2021-12-11,7,2021-12-19,2021-12-25,13846
7660037,57471,4,2021-12-11,4,2021-12-12,2021-12-29,9452.75
7660038,57546,3,2021-12-11,3,2021-12-21,2021-12-24,33061.6
7660039,57594,4,2021-12-11,6,2021-12-18,2021-12-31,6919.5
7660040,57537,5,2021-12-11,4,2021-12-18,2022-01-04,23594.1
7660041,57584,3,2021-12-12,5,2021-12-13,2021-12-20,20438.65
7660042,57513,5,2021-12-12,6,2021-12-19,2021-12-22,20349.9
7660043,57450,4,2021-12-12,1,2021-12-13,2021-12-29,39994.5
7660044,57526,5,2021-12-12,3,2021-12-17,2021-12-24,21816.4
7660045,57340,4,2021-12-12,5,2021-12-18,2021-12-30,28417.5
7660046,57211,6,2021-12-12,1,2021-12-14,2021-12-18,53670
7660047,57557,4,2021-12-12,3,2021-12-15,2021-12-29,295
7660048,57384,6,2021-12-12,3,2021-12-22,2022-01-07,24601.2
7660049,57444,5,2021-12-12,7,2021-12-20,2021-12-29,24650.5
7660050,57593,4,2021-12-12,2,2021-12-18,2022-01-06,63913.7
7660051,57231,3,2021-12-12,8,2021-12-19,2021-12-26,5862
7660052,57592,2,2021-12-12,8,2021-12-17,2021-12-25,20736.5
7660053,57450,4,2021-12-12,8,2021-12-19,2021-12-29,4348
7660054,57468,5,2021-12-12,2,2021-12-15,2021-12-31,23657.9
7660055,57445,6,2021-12-12,2,2021-12-22,2022-01-10,609.01
7660056,57539,3,2021-12-12,2,2021-12-22,2021-12-25,17394
7660057,57349,4,2021-12-12,7,2021-12-20,2021-12-22,1420
7660058,57543,3,2021-12-12,8,2021-12-13,2021-12-27,11677
7660059,57085,4,2021-12-12,1,2021-12-15,2021-12-28,19396.45
7660060,57517,5,2021-12-12,8,2021-12-16,2022-01-04,1509.6
7660061,57577,4,2021-12-12,8,2021-12-13,2021-12-28,19965
7660062,57533,3,2021-12-12,8,2021-12-15,2021-12-17,15554.7
7660063,57405,3,2021-12-12,4,2021-12-16,2021-12-31,27291.25
7660064,57419,4,2021-12-12,2,2021-12-22,2022-01-03,10725.26
7660065,57594,4,2021-12-12,8,2021-12-13,2021-12-15,33385.59
7660066,57396,3,2021-12-13,2,2021-12-15,2021-12-31,20512
7660067,57367,4,2021-12-13,6,2021-12-18,2021-12-20,3835
7660068,57159,5,2021-12-13,2,2021-12-17,2022-01-01,13555
7660069,57578,4,2021-12-13,8,2021-12-14,2021-12-24,9925
7660070,57544,5,2021-12-13,1,2021-12-20,2022-01-06,17951
7660071,57582,3,2021-12-13,8,2021-12-16,2021-12-28,10500
7660072,57485,4,2021-12-13,1,2021-12-14,2021-12-27,7267.5
7660073,57573,3,2021-12-13,8,2021-12-20,2021-12-28,26488
7660074,57592,4,2021-12-13,3,2021-12-14,2021-12-23,5395
7660075,57567,4,2021-12-13,3,2021-12-16,2021-12-18,9374
7660076,57376,6,2021-12-13,5,2021-12-20,2021-12-29,5880
7660077,57447,3,2021-12-13,1,2021-12-18,2021-12-19,35744.2
7660078,57566,3,2021-12-13,3,2021-12-17,2022-01-02,7000
7660079,57335,4,2021-12-13,5,2021-12-21,2022-01-05,15553.5
7660080,57530,4,2021-12-13,2,2021-12-14,2022-01-03,16082
7660081,57563,4,2021-12-13,7,2021-12-20,2022-01-07,27045.2
7660082,57252,4,2021-12-13,1,2021-12-17,2021-12-22,8119.7
7660083,57128,4,2021-12-13,3,2021-12-16,2021-12-19,9307.8
7660084,57547,4,2021-12-13,7,2021-12-18,2022-01-05,17910.06
7660085,57601,4,2021-12-13,2,2021-12-21,2022-01-01,6346
7660086,57287,4,2021-12-13,6,2021-12-19,2021-12-29,22051
7660087,57514,6,2021-12-14,1,2021-12-19,2022-01-06,59885.32
7660088,57515,4,2021-12-14,1,2021-12-21,2022-01-05,28472.08
7660089,57569,5,2021-12-14,5,2021-12-24,2021-12-25,13770.2
7660090,57486,6,2021-12-14,3,2021-12-20,2021-12-23,43963
7660091,57415,4,2021-12-14,1,2021-12-16,2022-01-04,14965
7660092,57161,4,2021-12-14,3,2021-12-23,2022-01-11,1185
7660093,57097,3,2021-12-14,7,2021-12-24,2022-01-01,10691.86
7660094,57205,4,2021-12-14,4,2021-12-19,2022-01-04,53811.8
7660095,57572,3,2021-12-14,3,2021-12-23,2022-01-05,27938.25
7660096,57588,4,2021-12-14,1,2021-12-22,2022-01-10,9946.25
7660097,57594,3,2021-12-14,3,2021-12-16,2021-12-28,18030.56
7660098,57324,4,2021-12-14,1,2021-12-24,2022-01-12,4230.36
7660099,57561,5,2021-12-14,6,2021-12-19,2021-12-29,28500.2
7660100,57569,3,2021-12-14,3,2021-12-15,2021-12-18,15495
7660101,57407,5,2021-12-14,7,2021-12-23,2021-12-27,27139.7
7660102,57374,4,2021-12-14,2,2021-12-17,2021-12-29,7912
7660103,57462,3,2021-12-14,8,2021-12-19,2021-12-28,25307.6
